TID,name
2918,cigs tobacco pkts 
2918,frozen foods 
2918,cheese
2918,margarine
2918,fruit
2918,casks white wine 
2918,750ml white imp 
2919,baby needs 
2919,baking needs 
2919,juice sat cord ms
2919,frozen foods 
2919,pet foods 
2919,soft drinks 
2919,beverages hot 
2919,milk cream
2919,fruit
2919,vegetables
2919,stationary
2919,cooking oils 
2920,bread and cake 
2920,juice sat cord ms
2920,biscuits
2920,breakfast food 
2920,tissues paper prd 
2920,pkt canned soup 
2920,soft drinks 
2920,haircare
2920,dental needs 
2920,milk cream
2920,dairy foods 
2920,beef
2920,fruit
2920,vegetables
2920,electrical
2920,small goods2 
2920,750ml white nz 
2921,bread and cake 
2921,baking needs 
2921,juice sat cord ms
2921,tea
2921,biscuits
2921,canned fish meat 
2921,cleaners polishers
2921,sauces gravy pkle
2921,puddings deserts
2921,deod disinfectant
2921,frozen foods 
2921,laundry needs 
2921,party snack foods 
2921,tissues paper prd 
2921,wrapping
2921,soft drinks 
2921,haircare
2921,dental needs 
2921,cheese
2921,milk cream
2921,margarine
2921,dairy foods 
2921,beef
2921,hogget
2921,pet food 
2921,manchester
2921,small goods2 
2922,juice sat cord ms
2922,biscuits
2922,canned fruit 
2922,breakfast food 
2922,cigs tobacco pkts 
2922,dishcloths scour
2922,frozen foods 
2922,jams spreads
2922,laundry needs 
2922,party snack foods 
2922,tissues paper prd 
2922,wrapping
2922,soft drinks 
2922,cheese
2922,margarine
2922,veal
2922,vegetables
2922,variety misc 
2922,kitchen
2922,plasticware
2922,prepared meals 
2922,750ml white nz 
2923,juice sat cord ms
2923,canned fruit 
2923,canned vegetables 
2923,coffee
2923,sauces gravy pkle
2923,party snack foods 
2923,soft drinks 
2923,cheese
2923,dairy foods 
2923,vegetables
2923,small goods2 
2924,bread and cake 
2924,baking needs 
2924,biscuits
2924,canned vegetables 
2924,breakfast food 
2924,coffee
2924,confectionary
2924,frozen foods 
2924,insecticides
2924,pet foods 
2924,laundry needs 
2924,party snack foods 
2924,pkt canned soup 
2924,dental needs 
2924,lotions creams
2924,sanitary pads 
2924,cheese
2924,milk cream
2924,dairy foods 
2924,beef
2924,pet food 
2924,pork
2924,fruit
2924,potatoes
2924,vegetables
2924,kitchen
2924,pantyhose
2924,offal
2925,bread and cake 
2925,biscuits
2925,canned fish meat 
2925,cigarette cartons 
2925,sauces gravy pkle
2925,confectionary
2925,frozen foods 
2925,party snack foods 
2925,tissues paper prd 
2925,wrapping
2925,soft drinks 
2925,sanitary pads 
2925,milk cream
2925,small goods 
2925,dairy foods 
2925,pet food 
2925,produce misc 
2925,fruit
2925,vegetables
2925,stationary
2925,750ml white nz 
2925,750ml white imp 
2926,bread and cake 
2926,baking needs 
2926,biscuits
2926,coffee
2926,frozen foods 
2926,tissues paper prd 
2926,beverages hot 
2926,cheese
2926,milk cream
2926,beef
2926,lamb
2926,fruit
2926,potatoes
2926,vegetables
2926,electrical
2926,haberdashery
2927,grocery misc 
2927,bread and cake 
2927,baking needs 
2927,tea
2927,canned fish meat 
2927,cigs tobacco pkts 
2927,confectionary
2927,pet foods 
2927,wrapping
2927,cheese
2927,milk cream
2927,cold meats
2927,margarine
2927,dairy foods 
2927,vegetables
2928,confectionary
2928,razor blades 
2928,mens toiletries 
2928,dental needs 
2928,lotions creams
2929,baby needs 
2929,bread and cake 
2929,biscuits
2929,party snack foods 
2929,wrapping
2929,deodorants soap
2929,dental needs 
2929,cheese
2929,milk cream
2929,deli gourmet 
2929,dairy foods 
2929,fruit
2929,vegetables
2929,imported cheese 
2930,canned fruit 
2930,canned vegetables 
2930,cigs tobacco pkts 
2930,coffee
2930,sauces gravy pkle
2930,confectionary
2930,jams spreads
2930,milk cream
2930,margarine
2930,dairy foods 
2930,beef
2930,fruit
2930,manchester
2930,stationary
2931,bread and cake 
2931,baking needs 
2931,juice sat cord ms
2931,cleaners polishers
2931,coffee
2931,spices
2931,tissues paper prd 
2931,milk cream
2931,margarine
2931,dairy foods 
2931,vegetables
2932,baby needs 
2932,bread and cake 
2932,baking needs 
2932,tea
2932,canned vegetables 
2932,breakfast food 
2932,cleaners polishers
2932,coffee
2932,sauces gravy pkle
2932,confectionary
2932,frozen foods 
2932,jams spreads
2932,pet foods 
2932,laundry needs 
2932,party snack foods 
2932,tissues paper prd 
2932,deodorants soap
2932,dental needs 
2932,cheese
2932,margarine
2932,small goods 
2932,electrical
2932,cooking oils 
2932,casks white wine 
2932,750ml red nz 
2932,750ml white imp 
2933,bread and cake 
2933,canned fruit 
2933,canned vegetables 
2933,breakfast food 
2933,confectionary
2933,frozen foods 
2933,party snack foods 
2933,milk cream
2933,margarine
2933,delicatessen misc 
2933,beef
2933,fruit
2933,vegetables
2933,prepared meals 
2933,750ml white nz 
2934,bread and cake 
2934,baking needs 
2934,tea
2934,biscuits
2934,cleaners polishers
2934,confectionary
2934,frozen foods 
2934,pet foods 
2934,laundry needs 
2934,party snack foods 
2934,wrapping
2934,haircare
2934,milk cream
2934,dairy foods 
2934,vegetables
2934,variety misc 
2934,prepared meals 
2935,grocery misc 
2935,bread and cake 
2935,biscuits
2935,canned fish meat 
2935,canned fruit 
2935,cleaners polishers
2935,coffee
2935,frozen foods 
2935,pet foods 
2935,tissues paper prd 
2935,deodorants soap
2935,haircare
2935,cheese
2935,margarine
2935,poultry
2935,fruit
2935,stationary
2936,baking needs 
2936,canned vegetables 
2936,breakfast food 
2936,puddings deserts
2936,frozen foods 
2936,tissues paper prd 
2936,cheese
2936,milk cream
2936,small goods 
2936,dairy foods 
2936,beef
2936,veal
2936,fruit
2936,vegetables
2936,stationary
2936,imported cheese 
2937,bread and cake 
2937,canned fruit 
2937,canned vegetables 
2937,breakfast food 
2937,sauces gravy pkle
2937,confectionary
2937,frozen foods 
2937,jams spreads
2937,party snack foods 
2937,deodorants soap
2937,mens toiletries 
2937,dental needs 
2937,cheese
2937,milk cream
2937,margarine
2937,pork
2937,potatoes
2937,vegetables
2938,biscuits
2938,breakfast food 
2938,sauces gravy pkle
2938,health food other 
2938,lotions creams
2938,cheese
2938,vegetables
2938,variety misc 
2938,prepared meals 
2938,small goods2 
2939,bread and cake 
2939,juice sat cord ms
2939,biscuits
2939,canned fruit 
2939,breakfast food 
2939,sauces gravy pkle
2939,puddings deserts
2939,frozen foods 
2939,pet foods 
2939,laundry needs 
2939,party snack foods 
2939,pkt canned soup 
2939,deodorants soap
2939,dental needs 
2939,cheese
2939,milk cream
2939,deli gourmet 
2939,dairy foods 
2939,pet food 
2939,fruit
2939,vegetables
2939,electrical
2939,prepared meals 
2939,cooking oils 
2939,small goods2 
2940,bread and cake 
2940,baking needs 
2940,juice sat cord ms
2940,canned fruit 
2940,breakfast food 
2940,sauces gravy pkle
2940,confectionary
2940,jams spreads
2940,tissues paper prd 
2940,pkt canned soup 
2940,health food other 
2940,milk cream
2940,margarine
2940,small goods 
2940,pork
2940,veal
2940,fruit
2940,vegetables
2940,small goods2 
2941,bread and cake 
2941,baking needs 
2941,juice sat cord ms
2941,biscuits
2941,cleaners polishers
2941,coffee
2941,jams spreads
2941,laundry needs 
2941,tissues paper prd 
2941,soft drinks 
2941,deodorants soap
2941,dental needs 
2941,cheese
2941,milk cream
2941,margarine
2941,dairy foods 
2941,veal
2941,fruit
2941,vegetables
2941,stationary
2942,bread and cake 
2942,biscuits
2942,canned fruit 
2942,sauces gravy pkle
2942,spices
2942,pet foods 
2942,laundry needs 
2942,tissues paper prd 
2942,wrapping
2942,pkt canned soup 
2942,cheese
2942,milk cream
2942,dairy foods 
2942,beef
2942,pork
2942,fruit
2942,kitchen
2942,stationary
2942,prepared meals 
2943,juice sat cord ms
2943,sauces gravy pkle
2943,frozen foods 
2943,fuels garden aids 
2943,tissues paper prd 
2943,soft drinks 
2943,cheese
2943,milk cream
2943,margarine
2943,small goods 
2943,dairy foods 
2943,delicatessen misc 
2943,beef
2943,pork
2943,poultry
2943,cooking oils 
2943,mutton
2944,baby needs 
2944,bread and cake 
2944,baking needs 
2944,biscuits
2944,canned vegetables 
2944,breakfast food 
2944,confectionary
2944,dishcloths scour
2944,frozen foods 
2944,fuels garden aids 
2944,jams spreads
2944,pet foods 
2944,party snack foods 
2944,tissues paper prd 
2944,wrapping
2944,milk cream
2944,margarine
2944,dairy foods 
2944,beef
2944,pet food 
2944,fruit
2944,vegetables
2944,electrical
2944,plasticware
2944,stationary
2944,prepared meals 
2945,bread and cake 
2945,baking needs 
2945,juice sat cord ms
2945,tea
2945,biscuits
2945,canned fruit 
2945,breakfast food 
2945,cigs tobacco pkts 
2945,cleaners polishers
2945,sauces gravy pkle
2945,confectionary
2945,dishcloths scour
2945,frozen foods 
2945,pet foods 
2945,party snack foods 
2945,tissues paper prd 
2945,wrapping
2945,pkt canned soup 
2945,soft drinks 
2945,deodorants soap
2945,cheese
2945,milk cream
2945,margarine
2945,dairy foods 
2945,beef
2945,poultry
2945,fruit
2945,vegetables
2945,small goods2 
2946,bread and cake 
2946,baking needs 
2946,canned fruit 
2946,breakfast food 
2946,cleaners polishers
2946,frozen foods 
2946,laundry needs 
2946,deodorants soap
2946,milk cream
2946,margarine
2946,beef
2946,fruit
2946,vegetables
2946,prepared meals 
2947,bread and cake 
2947,juice sat cord ms
2947,biscuits
2947,canned vegetables 
2947,cigs tobacco pkts 
2947,sauces gravy pkle
2947,frozen foods 
2947,spices
2947,jams spreads
2947,party snack foods 
2947,wrapping
2947,soft drinks 
2947,deodorants soap
2947,dental needs 
2947,dairy foods 
2947,beef
2947,fruit
2947,vegetables
2947,750ml white nz 
2948,juice sat cord ms
2948,pet foods 
2948,laundry needs 
2948,party snack foods 
2948,soft drinks 
2948,margarine
2948,dairy foods 
2949,party snack foods 
2949,milk cream
2949,beef
2949,fruit
2949,vegetables
2950,baking needs 
2950,tea
2950,biscuits
2950,breakfast food 
2950,party snack foods 
2950,soft drinks 
2950,cheese
2950,milk cream
2950,dairy foods 
2950,fruit drinks 
2950,fruit
2950,kitchen
2951,bread and cake 
2951,baking needs 
2951,juice sat cord ms
2951,biscuits
2951,canned fish meat 
2951,canned fruit 
2951,canned vegetables 
2951,cleaners polishers
2951,sauces gravy pkle
2951,confectionary
2951,puddings deserts
2951,deod disinfectant
2951,frozen foods 
2951,jams spreads
2951,pet foods 
2951,party snack foods 
2951,tissues paper prd 
2951,wrapping
2951,soft drinks 
2951,dental needs 
2951,cheese
2951,milk cream
2951,margarine
2951,dairy foods 
2951,pet food 
2951,fruit
2951,vegetables
2952,bread and cake 
2952,juice sat cord ms
2952,cleaners polishers
2952,sauces gravy pkle
2952,dishcloths scour
2952,frozen foods 
2952,jams spreads
2952,insecticides
2952,pet foods 
2952,laundry needs 
2952,soft drinks 
2952,cheese
2952,milk cream
2952,small goods 
2952,pet food 
2952,pork
2952,fruit
2952,manchester
2953,bread and cake 
2953,baking needs 
2953,biscuits
2953,canned fruit 
2953,canned vegetables 
2953,cigs tobacco pkts 
2953,sauces gravy pkle
2953,dishcloths scour
2953,frozen foods 
2953,jams spreads
2953,party snack foods 
2953,wrapping
2953,beverages hot 
2953,milk cream
2953,cold meats
2953,dairy foods 
2953,fruit
2953,bake off products 
2954,juice sat cord ms
2954,biscuits
2954,confectionary
2954,beef
2954,fruit
2954,potatoes
2954,vegetables
2955,bread and cake 
2955,baking needs 
2955,juice sat cord ms
2955,pet foods 
2955,tissues paper prd 
2955,dried vegetables 
2955,health food other 
2955,lotions creams
2955,beef
2955,lamb
2955,poultry
2955,fruit
2955,vegetables
2955,stationary
2955,prepared meals 
2955,small goods2 
2955,trim pork 
2955,casks white wine 
2956,canned fruit 
2956,canned vegetables 
2956,breakfast food 
2956,confectionary
2956,puddings deserts
2956,frozen foods 
2956,razor blades 
2956,soft drinks 
2956,deodorants soap
2956,haircare
2956,dental needs 
2956,sanitary pads 
2956,milk cream
2956,poultry
2956,fruit
2956,vegetables
2956,electrical
2956,stationary
2957,bread and cake 
2957,juice sat cord ms
2957,biscuits
2957,canned fish meat 
2957,canned fruit 
2957,canned vegetables 
2957,breakfast food 
2957,cleaners polishers
2957,coffee
2957,sauces gravy pkle
2957,puddings deserts
2957,frozen foods 
2957,pet foods 
2957,soft drinks 
2957,dental needs 
2957,milk cream
2957,margarine
2957,beef
2957,hogget
2957,poultry
2957,fruit
2957,potatoes
2957,vegetables
2957,prepared meals 
2957,condiments
2957,small goods2 
2958,baking needs 
2958,biscuits
2958,breakfast food 
2958,cleaners polishers
2958,sauces gravy pkle
2958,confectionary
2958,puddings deserts
2958,frozen foods 
2958,party snack foods 
2958,wrapping
2958,deodorants soap
2958,mens toiletries 
2958,medicines
2958,dental needs 
2958,cough cold pain
2958,milk cream
2958,poultry
2958,vegetables
2959,bread and cake 
2959,baking needs 
2959,juice sat cord ms
2959,tea
2959,canned vegetables 
2959,coffee
2959,puddings deserts
2959,jams spreads
2959,tissues paper prd 
2959,wrapping
2959,soft drinks 
2959,cheese
2959,milk cream
2959,margarine
2959,veal
2959,fruit
2959,vegetables
2959,bake off products 
2960,biscuits
2960,canned fruit 
2960,canned vegetables 
2960,cleaners polishers
2960,sauces gravy pkle
2960,confectionary
2960,puddings deserts
2960,tissues paper prd 
2960,wrapping
2960,lotions creams
2960,chickens
2960,delicatessen misc 
2960,pork
2960,poultry
2960,veal
2960,fruit
2960,vegetables
2960,electrical
2962,bread and cake 
2962,baking needs 
2962,juice sat cord ms
2962,biscuits
2962,canned fruit 
2962,canned vegetables 
2962,breakfast food 
2962,frozen foods 
2962,spices
2962,health food other 
2962,dairy foods 
2962,fruit
2962,vegetables
2963,bread and cake 
2963,baking needs 
2963,juice sat cord ms
2963,tea
2963,canned fish meat 
2963,canned fruit 
2963,canned vegetables 
2963,sauces gravy pkle
2963,confectionary
2963,party snack foods 
2963,milk cream
2963,poultry
2963,fruit
2964,bread and cake 
2964,tea
2964,dishcloths scour
2964,wrapping
2964,soft drinks 
2964,deodorants soap
2964,dental needs 
2964,cough cold pain
2964,meat misc 
2964,margarine
2964,beef
2964,pet food 
2964,fruit
2964,vegetables
2964,stationary
2964,bake off products 
2965,baby needs 
2965,bread and cake 
2965,baking needs 
2965,biscuits
2965,canned fish meat 
2965,canned fruit 
2965,canned vegetables 
2965,sauces gravy pkle
2965,confectionary
2965,jams spreads
2965,insecticides
2965,laundry needs 
2965,tissues paper prd 
2965,medicines
2965,haircare
2965,cheese
2965,milk cream
2965,dairy foods 
2965,fruit
2965,variety misc 
2965,electrical
2965,kitchen
2966,bread and cake 
2966,biscuits
2966,sauces gravy pkle
2966,confectionary
2966,frozen foods 
2966,insecticides
2966,party snack foods 
2966,tissues paper prd 
2966,wrapping
2966,soft drinks 
2966,cheese
2966,milk cream
2966,margarine
2966,beef
2966,lamb
2966,fruit
2966,vegetables
2966,stationary
2966,small goods2 
2967,baby needs 
2967,baking needs 
2967,juice sat cord ms
2967,biscuits
2967,canned fish meat 
2967,frozen foods 
2967,tissues paper prd 
2967,cheese
2967,milk cream
2967,beef
2967,produce misc 
2967,vegetables
2967,bake off products 
2967,750ml white nz 
2967,750ml red imp 
2968,bread and cake 
2968,biscuits
2968,canned fish meat 
2968,canned vegetables 
2968,breakfast food 
2968,sauces gravy pkle
2968,frozen foods 
2968,razor blades 
2968,party snack foods 
2968,dental needs 
2968,milk cream
2968,margarine
2968,dairy foods 
2968,fruit
2968,prepared meals 
2969,bread and cake 
2969,juice sat cord ms
2969,canned fruit 
2969,confectionary
2969,frozen foods 
2969,pet foods 
2969,party snack foods 
2969,deodorants soap
2969,beef
2969,fruit
2969,vegetables
2969,stationary
2971,bread and cake 
2971,baking needs 
2971,biscuits
2971,canned vegetables 
2971,sauces gravy pkle
2971,confectionary
2971,frozen foods 
2971,jams spreads
2971,party snack foods 
2971,pkt canned soup 
2971,soft drinks 
2971,cheese
2971,milk cream
2971,margarine
2971,small goods 
2971,dairy foods 
2971,beef
2971,vegetables
2971,stationary
2971,prepared meals 
2971,offal
2972,baby needs 
2972,bread and cake 
2972,stationary
2973,bread and cake 
2973,baking needs 
2973,juice sat cord ms
2973,tea
2973,biscuits
2973,canned fish meat 
2973,canned fruit 
2973,canned vegetables 
2973,sauces gravy pkle
2973,confectionary
2973,puddings deserts
2973,deod disinfectant
2973,frozen foods 
2973,fuels garden aids 
2973,pet foods 
2973,party snack foods 
2973,tissues paper prd 
2973,wrapping
2973,beverages hot 
2973,mens toiletries 
2973,haircare
2973,milk cream
2973,dairy foods 
2973,beef
2973,produce misc 
2973,fruit
2973,vegetables
2973,variety misc 
2973,prepared meals 
2973,small goods2 
2974,bread and cake 
2974,juice sat cord ms
2974,canned fruit 
2974,canned vegetables 
2974,sauces gravy pkle
2974,confectionary
2974,puddings deserts
2974,tissues paper prd 
2974,soft drinks 
2974,haircare
2974,cheese
2974,milk cream
2974,small goods 
2974,fruit
2974,bake off products 
2974,small goods2 
2975,baking needs 
2975,canned vegetables 
2975,confectionary
2975,laundry needs 
2975,party snack foods 
2975,deodorants soap
2975,margarine
2975,dairy foods 
2976,bread and cake 
2976,baking needs 
2976,canned fish meat 
2976,breakfast food 
2976,coffee
2976,laundry needs 
2976,tissues paper prd 
2976,cough cold pain
2976,milk cream
2976,cold meats
2976,small goods 
2976,fruit
2976,vegetables
2977,cigs tobacco pkts 
2977,pet foods 
2977,deodorants soap
2977,medicines
2977,dental needs 
2977,sanitary pads 
2977,margarine
